,param_id,param_values,param_values,param_values,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,MAE,MRSE
,param_id,Vhalf,Kmax,Ku,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,MAE,MRSE
4780,9780.0,-134.48000000000008,12.81861019188702,0.0196621463731709,279.5,281.40000000000003,284.5,289.40000000000003,297.3,309.70000000000005,328.40000000000003,355.6,391.6,434.3,478.9,520.1,554.6,581.3000000000001,600.7,614.2,623.2,629.0,632.7,635.1,637.7,638.5,638.8000000000001,638.9000000000001,638.9000000000001,638.9000000000001,638.9000000000001,638.9000000000001,638.9000000000001,638.9000000000001,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.20000000000005,326.6,351.1,383.6,424.1,471.5,523.6,578.0,633.1,687.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.13092945944412,-8.926666666666666,13.246666666666664,7.005175864237017
4781,9781.0,-134.48000000000008,12.81861019188702,0.0275706107800822,279.6,281.6,284.8,289.90000000000003,298.1,310.70000000000005,329.90000000000003,357.20000000000005,393.2000000000001,435.6,479.7000000000001,520.6,554.9,581.5,600.9000000000001,614.3000000000001,623.3000000000001,629.1,632.8000000000001,635.1,637.7,638.6,638.8000000000001,638.9000000000001,638.9000000000001,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.20000000000005,326.70000000000005,351.20000000000005,383.7000000000001,424.4,471.80000000000007,523.9,578.4000000000001,633.6,688.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.31440401448778,-8.366666666666664,13.766666666666673,7.052548790646146
4782,9782.0,-134.48000000000008,12.81861019188702,0.0386599999999999,279.70000000000005,281.8,285.1,290.3,298.70000000000005,311.6,330.90000000000003,358.40000000000003,394.2000000000001,436.3,480.2000000000001,520.9,555.1,581.6,601.0,614.4000000000001,623.3000000000001,629.1,632.8000000000001,635.2,637.8000000000001,638.6,638.9000000000001,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.20000000000005,326.70000000000005,351.20000000000005,383.8,424.4,471.80000000000007,523.9,578.5,633.6,688.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.3800170440658,-7.879999999999992,14.186666666666676,7.069490002036138
4783,9783.0,-134.48000000000008,12.81861019188702,0.09967,279.90000000000003,282.1,285.6,291.1,299.70000000000005,313.0,332.6,360.1,395.6,437.3,480.80000000000007,521.3000000000001,555.3000000000001,581.8000000000001,601.1,614.4000000000001,623.4000000000001,629.2,632.9000000000001,635.2,637.8000000000001,638.6,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.20000000000005,326.70000000000005,351.20000000000005,383.8,424.4,471.80000000000007,524.0,578.5,633.6,688.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.473235460474367,-7.119999999999989,14.839999999999986,7.093558893656819
4784,9784.0,-134.48000000000008,12.81861019188702,0.1292205265306377,279.90000000000003,282.1,285.6,291.20000000000005,299.90000000000003,313.20000000000005,332.90000000000003,360.3,395.8,437.4,480.9,521.3000000000001,555.3000000000001,581.8000000000001,601.1,614.4000000000001,623.4000000000001,629.2,632.9000000000001,635.2,637.8000000000001,638.6,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.20000000000005,326.70000000000005,351.20000000000005,383.8,424.4,471.80000000000007,524.0,578.5,633.6,688.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.496545237538463,-7.026666666666661,14.933333333333314,7.099577452215022
4785,9785.0,-134.48000000000008,12.81861019188702,0.1675323013630505,280.0,282.20000000000005,285.70000000000005,291.3,300.1,313.40000000000003,333.1,360.5,396.0,437.5,480.9,521.3000000000001,555.3000000000001,581.8000000000001,601.1,614.4000000000001,623.4000000000001,629.2,632.9000000000001,635.2,637.8000000000001,638.6,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.20000000000005,326.70000000000005,351.20000000000005,383.8,424.4,471.80000000000007,524.0,578.5,633.6,688.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.517206738087825,-6.926666666666665,15.03333333333331,7.104912228717378
4786,9786.0,-134.48000000000008,12.81861019188702,0.2172028914720866,280.0,282.20000000000005,285.8,291.40000000000003,300.20000000000005,313.5,333.20000000000005,360.7000000000001,396.1,437.6,481.0,521.3000000000001,555.4,581.8000000000001,601.1,614.4000000000001,623.4000000000001,629.2,632.9000000000001,635.2,637.8000000000001,638.6,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.3,326.70000000000005,351.20000000000005,383.8,424.4,471.80000000000007,523.9,578.4000000000001,633.5,688.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.48758507641828,-6.833333333333326,15.06,7.097263948561835
4787,9787.0,-134.48000000000008,12.81861019188702,0.2816,280.0,282.20000000000005,285.8,291.40000000000003,300.20000000000005,313.70000000000005,333.40000000000003,360.8,396.2000000000001,437.6,481.0,521.4,555.4,581.8000000000001,601.1,614.4000000000001,623.4000000000001,629.2,632.9000000000001,635.2,637.8000000000001,638.6,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.20000000000005,326.70000000000005,351.20000000000005,383.8,424.4,471.80000000000007,524.0,578.5,633.6,688.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.538445853025184,-6.806666666666664,15.126666666666669,7.110396144613416
4788,9788.0,-134.48000000000008,12.81861019188702,0.0020449034846484,278.40000000000003,279.8,282.20000000000005,286.3,293.3,305.0,323.90000000000003,353.20000000000005,394.7000000000001,446.2000000000001,498.80000000000007,543.0,575.0,596.4000000000001,609.9000000000001,618.2,623.1,626.1,627.8000000000001,628.8000000000001,629.7,630.0,630.1,630.2,630.2,630.2,630.2,630.2,630.2,630.2,279.40000000000003,281.40000000000003,284.5,289.6,297.6,309.90000000000003,328.3,354.20000000000005,388.6,431.5,481.2000000000001,535.5,591.8000000000001,648.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16.230812848230556,-3.2642857142857093,9.821428571428587,4.337867199066232
4789,9789.0,-134.48000000000008,12.81861019188702,0.0052751737877221,278.8,280.3,282.70000000000005,286.6,292.90000000000003,302.8,318.40000000000003,342.0,375.5,418.6,466.1,511.0,548.4,576.9000000000001,597.5,611.6,620.9000000000001,627.0,630.8000000000001,633.3000000000001,636.0,636.8000000000001,637.1,637.2,637.2,637.2,637.2,637.2,637.2,637.2,279.6,281.40000000000003,284.40000000000003,289.0,296.1,306.8,322.40000000000003,344.40000000000003,373.7000000000001,410.6,454.3,503.1,555.0,608.1,661.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.954946583939503,-6.100000000000008,10.033333333333326,4.894146163189925
4790,9790.0,-134.48000000000008,12.81861019188702,0.0542097384755702,279.8,281.90000000000003,285.3,290.70000000000005,299.1,312.20000000000005,331.70000000000005,359.20000000000005,394.9,436.8,480.5,521.1,555.2,581.7,601.0,614.4000000000001,623.3000000000001,629.2,632.9000000000001,635.2,637.8000000000001,638.6,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.3,326.70000000000005,351.20000000000005,383.8,424.4,471.9,524.0,578.5,633.6,688.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.42786903862566,-7.546666666666658,14.48,7.081845333903681
4791,9791.0,-134.48000000000008,12.81861019188702,0.0760138578786789,279.90000000000003,282.0,285.40000000000003,290.90000000000003,299.5,312.70000000000005,332.3,359.8,395.4,437.1,480.7000000000001,521.2,555.3000000000001,581.7,601.0,614.4000000000001,623.4000000000001,629.2,632.9000000000001,635.2,637.8000000000001,638.6,638.9000000000001,639.0,639.0,639.0,639.0,639.0,639.0,639.0,279.6,281.5,284.70000000000005,289.6,297.40000000000003,309.20000000000005,326.70000000000005,351.20000000000005,383.8,424.4,471.9,524.0,578.5,633.7,688.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.50964679283737,-7.299999999999993,14.726666666666665,7.102960259247159
4792,9792.0,-134.48000000000008,30.0,1.7900000000000005e-05,277.70000000000005,278.6,280.1,282.8,287.3,294.8,307.0,326.3,354.8,393.2000000000001,439.4,488.1,533.3000000000001,570.7,598.8000000000001,618.3000000000001,631.1,639.1,643.9000000000001,646.8000000000001,649.6,650.5,650.8000000000001,650.8000000000001,650.9000000000001,650.9000000000001,650.9000000000001,650.9000000000001,650.9000000000001,650.9000000000001,278.40000000000003,279.8,282.3,286.70000000000005,293.90000000000003,305.90000000000003,324.70000000000005,352.6,391.2000000000001,440.0,497.0,558.7,621.9000000000001,684.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.143703273446654,-34.53571428571429,34.53571428571429,13.134207169037028
4793,9793.0,-134.48000000000008,30.0,4.617607212716914e-05,277.6,278.5,280.1,282.70000000000005,287.20000000000005,294.6,306.8,326.0,354.40000000000003,393.0,439.7000000000001,489.30000000000007,535.5,573.9000000000001,602.9000000000001,623.0,636.2,644.5,649.5,652.5,655.4000000000001,656.3000000000001,656.6,656.7,656.8000000000001,656.8000000000001,656.8000000000001,656.8000000000001,656.8000000000001,656.8000000000001,278.70000000000005,280.3,283.1,287.6,295.0,306.70000000000005,324.90000000000003,351.3,387.3,432.7000000000001,485.9,543.8000000000001,603.8000000000001,663.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,39.39044481669562,-28.97142857142857,28.97142857142857,10.527539201192893
4794,9794.0,-134.48000000000008,30.0,0.0001191189741393,277.6,278.5,280.1,282.70000000000005,287.1,294.5,306.70000000000005,326.0,354.6,393.8,441.6,493.0,541.6,582.4000000000001,613.7,635.7,650.2,659.3000000000001,664.8000000000001,668.2,671.4000000000001,672.4000000000001,672.7,672.8000000000001,672.8000000000001,672.8000000000001,672.8000000000001,672.9000000000001,672.9000000000001,672.9000000000001,279.1,280.8,283.40000000000003,287.40000000000003,293.70000000000005,303.20000000000005,317.3,337.40000000000003,364.6,399.4,441.5,489.2000000000001,540.6,593.6,646.8000000000001,699.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,19.022207416596,-10.468750000000004,11.081249999999994,4.755551854149
4795,9795.0,-134.48000000000008,30.0,0.0003072875051156,280.3,283.1,287.90000000000003,295.8,308.90000000000003,329.5,360.3,402.6,454.7000000000001,511.4,565.8000000000001,612.1,647.0,671.0,686.2,695.5,701.1,704.3000000000001,706.2,707.4000000000001,1000.0,1000.0,,,,,,,,,281.8,284.70000000000005,289.3,296.20000000000005,306.40000000000003,321.1,341.6,368.7000000000001,402.8,443.4,489.2000000000001,538.2,588.9000000000001,639.8000000000001,690.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,40.49138179909397,27.62666666666665,28.799999999999983,10.454829824854471
4796,9796.0,-134.48000000000008,30.0,0.0007927,280.5,283.40000000000003,288.40000000000003,296.70000000000005,310.6,332.90000000000003,366.9,415.4,477.2000000000001,544.9,605.6,651.3000000000001,682.0,701.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.1,283.8,288.1,294.8,304.8,319.5,340.3,368.3,403.9,446.5,494.6,546.0,598.9000000000001,651.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,60.33465599707779,43.90714285714286,44.05,16.125115092137914
4797,9797.0,-134.48000000000008,30.0,0.01,278.40000000000003,279.90000000000003,282.5,286.90000000000003,294.40000000000003,307.20000000000005,328.6,362.6,411.5,471.30000000000007,532.8000000000001,588.0,633.4000000000001,668.2,693.1,709.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.70000000000005,287.1,294.3,306.0,324.0,350.6,387.0,433.2000000000001,487.30000000000007,546.2,607.2,668.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.913091325246,13.807142857142862,13.921428571428578,5.856520001725618
4798,9798.0,-134.48000000000008,30.0,0.0140221775674004,278.6,280.1,282.90000000000003,287.5,295.5,309.0,331.20000000000005,366.0,414.9,473.80000000000007,534.1,588.7,633.7,668.4000000000001,693.2,709.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.20000000000005,294.6,306.5,325.1,352.3,389.6,436.8,491.80000000000007,551.5,613.0,674.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,20.489683815450714,12.871428571428575,13.714285714285714,5.4760983429102605
4799,9799.0,-134.48000000000008,30.0,0.0196621463731709,278.70000000000005,280.3,283.20000000000005,288.1,296.40000000000003,310.40000000000003,333.20000000000005,368.4,417.1,475.2000000000001,534.9,589.0,633.8000000000001,668.4000000000001,693.2,709.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.70000000000005,306.70000000000005,325.40000000000003,352.8,390.4,437.8,492.9,552.8000000000001,614.4000000000001,675.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,20.59363632637173,13.19285714285715,14.235714285714286,5.503880820078925
4800,9800.0,-134.48000000000008,30.0,0.0275706107800822,278.8,280.5,283.5,288.5,297.1,311.5,334.70000000000005,370.1,418.5,476.1,535.3000000000001,589.2,633.9000000000001,668.4000000000001,693.2,709.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.70000000000005,306.8,325.5,352.90000000000003,390.5,437.9,493.1,553.0,614.6,675.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,20.999523804124724,13.742857142857153,14.814285714285726,5.612358811459893
4801,9801.0,-134.48000000000008,30.0,0.0386599999999999,278.90000000000003,280.6,283.70000000000005,288.90000000000003,297.70000000000005,312.3,335.8,371.2000000000001,419.3,476.6,535.6,589.3000000000001,633.9000000000001,668.4000000000001,693.1,709.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.70000000000005,306.8,325.5,352.90000000000003,390.5,437.9,493.2000000000001,553.0,614.6,675.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.306035362242863,14.17142857142859,15.242857142857162,5.694277471143058
4802,9802.0,-134.48000000000008,30.0,0.09967,279.0,280.90000000000003,284.1,289.6,298.70000000000005,313.8,337.6,372.8,420.5,477.30000000000007,535.9,589.4000000000001,634.0,668.4000000000001,693.1,709.6,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.70000000000005,306.8,325.5,353.0,390.5,437.9,493.2000000000001,553.0,614.6,676.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.78787342930532,14.85714285714287,15.94285714285714,5.823054111346852
4803,9803.0,-134.48000000000008,30.0,0.1292205265306377,279.0,280.90000000000003,284.20000000000005,289.70000000000005,298.90000000000003,314.0,337.8,373.1,420.6,477.30000000000007,535.9,589.4000000000001,634.0,668.4000000000001,693.1,709.6,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.8,306.8,325.5,353.0,390.5,437.9,493.2000000000001,553.0,614.6,675.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.83002519467168,14.942857142857154,16.014285714285727,5.834319644507467
4804,9804.0,-134.48000000000008,30.0,0.1675323013630505,279.1,281.0,284.20000000000005,289.8,299.0,314.20000000000005,338.0,373.2000000000001,420.8,477.4,535.9,589.4000000000001,634.0,668.4000000000001,693.1,709.6,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.8,306.8,325.5,353.0,390.5,437.9,493.2000000000001,553.0,614.6,675.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.88469785032455,15.028571428571436,16.100000000000005,5.848931526355904
4805,9805.0,-134.48000000000008,30.0,0.2172028914720866,279.1,281.0,284.3,289.8,299.1,314.3,338.20000000000005,373.4,420.8,477.4,536.0,589.4000000000001,634.0,668.4000000000001,693.1,709.6,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.8,306.8,325.5,352.90000000000003,390.5,437.9,493.1,553.0,614.6,675.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.944996175503366,15.100000000000003,16.171428571428574,5.865046931628433
4806,9806.0,-134.48000000000008,30.0,0.2816,279.1,281.0,284.3,289.90000000000003,299.20000000000005,314.40000000000003,338.3,373.5,420.9,477.4,536.0,589.4000000000001,634.0,668.4000000000001,693.1,709.6,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.8,306.8,325.5,353.0,390.5,437.9,493.1,553.0,614.6,675.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.96372008563213,15.135714285714291,16.207142857142863,5.870051107102903
4807,9807.0,-134.48000000000008,30.0,0.0020449034846484,281.0,283.8,288.40000000000003,295.8,307.6,326.20000000000005,354.6,396.1,451.1,513.3000000000001,571.6,619.3000000000001,655.6,682.1,700.6,713.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.90000000000003,284.90000000000003,289.40000000000003,296.0,305.8,319.70000000000005,339.0,364.4,396.4,434.7000000000001,478.1,525.0,573.8000000000001,623.3000000000001,672.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,51.02362851333358,36.16,36.58666666666667,13.174244233014322
4808,9808.0,-134.48000000000008,30.0,0.0052751737877221,278.20000000000005,279.5,281.70000000000005,285.5,292.1,303.40000000000003,322.5,353.6,400.8,462.2000000000001,527.1,585.1,632.0,667.5,692.7,709.5,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.5,286.6,293.20000000000005,303.70000000000005,319.8,343.5,376.2000000000001,418.2000000000001,468.2000000000001,523.8000000000001,582.2,641.1,699.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,29.54964184780133,17.81333333333332,19.226666666666645,7.629684717528554
4809,9809.0,-134.48000000000008,30.0,0.0542097384755702,278.90000000000003,280.70000000000005,283.90000000000003,289.20000000000005,298.20000000000005,313.0,336.6,372.0,419.9,476.9,535.8000000000001,589.4000000000001,634.0,668.4000000000001,693.1,709.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.70000000000005,306.8,325.5,353.0,390.5,437.9,493.2000000000001,553.0,614.6,676.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.546245944148,14.492857142857158,15.578571428571433,5.758476449583532
4810,9810.0,-134.48000000000008,30.0,0.0760138578786789,279.0,280.8,284.0,289.40000000000003,298.5,313.5,337.20000000000005,372.5,420.3,477.1,535.8000000000001,589.4000000000001,634.0,668.4000000000001,693.1,709.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,278.6,280.1,282.8,287.3,294.70000000000005,306.8,325.5,353.0,390.5,437.9,493.2000000000001,553.0,614.6,676.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,21.681937841701995,14.707142857142868,15.79285714285714,5.794741634641265
4811,9811.0,-134.48000000000008,55.84,1.7900000000000005e-05,278.70000000000005,280.20000000000005,282.5,286.20000000000005,292.20000000000005,301.5,315.70000000000005,336.8,366.4,405.0,451.1,501.2000000000001,550.5,595.4000000000001,633.2,663.1,685.2,700.6,710.9000000000001,717.6,1000.0,1000.0,,,,,,,,,280.0,282.3,286.0,291.8,301.0,314.8,335.1,363.2000000000001,399.7000000000001,444.2000000000001,494.9,549.4,605.3000000000001,661.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,33.392064925667604,-26.11428571428572,26.11428571428572,8.92440474205423
4812,9812.0,-134.48000000000008,55.84,4.617607212716914e-05,278.70000000000005,280.40000000000003,283.20000000000005,288.0,296.1,309.40000000000003,330.40000000000003,361.8,404.9,457.9,515.5,571.2,619.9000000000001,658.8000000000001,687.4000000000001,706.7,722.3000000000001,1000.0,1000.0,1000.0,,,,,,,,,,,280.90000000000003,283.8,288.5,296.1,307.70000000000005,325.3,350.3,384.1,426.4,476.1,530.5,587.3000000000001,644.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,15.880709149056376,-14.169230769230763,14.169230769230763,4.4045162405886815
4813,9813.0,-134.48000000000008,55.84,0.0001191189741393,278.70000000000005,280.3,283.20000000000005,288.0,296.0,309.3,330.40000000000003,362.1,405.9,460.4,520.5,579.5,632.2,675.1,706.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,281.3,283.90000000000003,287.90000000000003,293.8,302.40000000000003,314.8,332.0,355.1,384.7000000000001,420.5,461.9,507.4,555.2,604.1,653.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,40.609095861231225,24.69333333333333,28.719999999999995,10.485223465005937
4814,9814.0,-134.48000000000008,55.84,0.0003072875051156,278.70000000000005,280.6,284.1,290.40000000000003,301.40000000000003,320.5,351.70000000000005,398.8,461.9,536.0,611.4000000000001,676.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,279.6,281.5,284.5,289.3,296.8,308.1,324.70000000000005,348.0,379.0,417.9,463.7000000000001,514.3000000000001,567.7,621.9000000000001,675.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,77.70893878227051,50.39166666666667,50.758333333333326,22.432638362192012
4815,9815.0,-134.48000000000008,55.84,0.0007927,278.8,280.5,283.5,288.6,297.20000000000005,311.5,334.8,371.2000000000001,424.2000000000001,494.4,573.2,643.8000000000001,696.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,279.1,280.6,283.0,286.8,292.6,301.3,314.20000000000005,332.5,357.6,389.9,429.3,474.7000000000001,524.1,575.7,627.9000000000001,679.7,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,86.14161863779007,56.35384615384616,56.41538461538463,23.891386380770506
4816,9816.0,-134.48000000000008,55.84,0.01,280.20000000000005,282.6,286.40000000000003,292.70000000000005,302.8,318.8,343.90000000000003,380.9,430.3,488.0,546.9,601.6,649.8000000000001,690.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,280.20000000000005,282.5,286.20000000000005,292.0,301.0,314.40000000000003,333.8,360.6,395.3,437.7000000000001,486.1,538.5,592.8000000000001,647.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,34.908032231647105,24.764285714285705,24.764285714285705,9.329564046948944
4817,9817.0,-134.48000000000008,55.84,0.0140221775674004,280.40000000000003,283.0,287.1,293.70000000000005,304.3,321.1,346.90000000000003,384.4,433.5,490.2000000000001,548.0,602.2,650.0,690.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,280.20000000000005,282.6,286.40000000000003,292.3,301.5,315.3,335.40000000000003,362.9,398.7000000000001,442.1,491.6,544.9,599.8000000000001,654.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,32.072161938799375,23.32142857142857,23.32142857142857,8.571645830579909
4818,9818.0,-134.48000000000008,55.84,0.0196621463731709,280.70000000000005,283.3,287.6,294.5,305.5,322.8,349.20000000000005,386.8,435.5,491.4,548.7,602.4000000000001,650.0,690.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,280.20000000000005,282.6,286.40000000000003,292.40000000000003,301.70000000000005,315.6,335.8,363.6,399.6,443.3,493.1,546.5,601.6,656.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,31.70631978463781,23.53571428571428,23.53571428571428,8.473870402114771
4819,9819.0,-134.48000000000008,55.84,0.0275706107800822,280.8,283.6,288.0,295.1,306.5,324.20000000000005,350.8,388.4,436.7000000000001,492.1,549.0,602.6,650.1,690.2,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,280.3,282.6,286.40000000000003,292.40000000000003,301.70000000000005,315.6,335.8,363.6,399.5,443.2000000000001,492.80000000000007,546.2,601.1,656.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,32.32248222434125,24.34285714285713,24.34285714285713,8.638546740969705
